county_id,county_state_name,county_name,population,emissions_mtons_CO2e,emissions_per_person_mtons_CO2e
48405,"San Augustine County, TX",San Augustine County,8556,20731,2.4229780271154744
19187,"Webster County, IA",Webster County,37050,89579,2.4177867746288797
48185,"Grimes County, TX",Grimes County,27140,65614,2.4176123802505525
30011,"Carter County, MT",Carter County,1295,3128,2.4154440154440153
19045,"Clinton County, IA",Clinton County,47972,115864,2.4152422246310348
39023,"Clark County, OH",Clark County,136175,328814,2.4146429227097483
37065,"Edgecombe County, NC",Edgecombe County,54669,131937,2.413378697250727
55135,"Waupaca County, WI",Waupaca County,51974,125400,2.4127448339554394
48239,"Jackson County, TX",Jackson County,14678,35413,2.41265840032702
13233,"Polk County, GA",Polk County,41263,99551,2.4125972420812833
48121,"Denton County, TX",Denton County,754650,1820340,2.41216457960644
48295,"Lipscomb County, TX",Lipscomb County,3507,8458,2.4117479327060165
48477,"Washington County, TX",Washington County,34544,83283,2.4109251968503935
54007,"Braxton County, WV",Braxton County,14463,34868,2.4108414575122725
18113,"Noble County, IN",Noble County,47587,114710,2.410532288229979
48349,"Navarro County, TX",Navarro County,48177,116104,2.4099466550428628
18033,"DeKalb County, IN",DeKalb County,42489,102352,2.4089058344512697
55119,"Taylor County, WI",Taylor County,20521,49426,2.4085570878612153
13291,"Union County, GA",Union County,22033,53063,2.4083420324059364
12133,"Washington County, FL",Washington County,24627,59305,2.408129288991757
12029,"Dixie County, FL",Dixie County,16084,38728,2.4078587416065655
28039,"George County, MS",George County,23313,56127,2.407540857032557
54023,"Grant County, WV",Grant County,11770,28331,2.407051826677995
19041,"Clay County, IA",Clay County,16478,39657,2.406663430027916
17015,"Carroll County, IL",Carroll County,14793,35585,2.405529642398432
24031,"Montgomery County, MD",Montgomery County,1026371,2467661,2.4042583042584016
19189,"Winnebago County, IA",Winnebago County,10580,25410,2.4017013232514177
12031,"Duval County, FL",Duval County,900890,2163388,2.4013897368158155
4013,"Maricopa County, AZ",Maricopa County,4088549,9809738,2.3993201500092085
51157,"Rappahannock County, VA",Rappahannock County,7416,17791,2.399002157497303
13141,"Hancock County, GA",Hancock County,8747,20982,2.3987652909568995
38017,"Cass County, ND",Cass County,166852,400185,2.3984429314602163
19105,"Jones County, IA",Jones County,20481,49098,2.3972462282115132
47091,"Johnson County, TN",Johnson County,17923,42961,2.396975952686492
39155,"Trumbull County, OH",Trumbull County,204908,491112,2.396743904581568
46083,"Lincoln County, SD",Lincoln County,51396,123154,2.396178690948712
28085,"Lincoln County, MS",Lincoln County,34691,83071,2.3945980225418695
48287,"Lee County, TX",Lee County,16754,40119,2.3945923361585293
48355,"Nueces County, TX",Nueces County,355667,850831,2.3922123784326352
39103,"Medina County, OH",Medina County,175543,419904,2.3920293033615696
5057,"Hempstead County, AR",Hempstead County,22208,53121,2.3919758645533142
19087,"Henry County, IA",Henry County,19941,47667,2.3904016849706635
8075,"Logan County, CO",Logan County,21862,52255,2.3902204738816213
20199,"Wallace County, KS",Wallace County,1584,3786,2.390151515151515
13235,"Pulaski County, GA",Pulaski County,11460,27376,2.3888307155322863
13217,"Newton County, GA",Newton County,103901,248184,2.3886584344712753
48225,"Houston County, TX",Houston County,22802,54417,2.3865011841066575
12079,"Madison County, FL",Madison County,18560,44287,2.386153017241379
40007,"Beaver County, OK",Beaver County,5479,13065,2.3845592261361563
39139,"Richland County, OH",Richland County,121888,290559,2.3838195720661592
54049,"Marion County, WV",Marion County,56716,135194,2.3837012483249875
42035,"Clinton County, PA",Clinton County,39536,94193,2.38246155402671
51193,"Westmoreland County, VA",Westmoreland County,17528,41727,2.3805910543130993
39051,"Fulton County, OH",Fulton County,42466,101056,2.379691988885226
13037,"Calhoun County, GA",Calhoun County,6443,15332,2.379636815148223
19171,"Tama County, IA",Tama County,17423,41435,2.3781782701027376
51101,"King William County, VA",King William County,16156,38403,2.377011636543699
19159,"Ringgold County, IA",Ringgold County,5054,12011,2.3765334388603088
13215,"Muscogee County, GA",Muscogee County,200303,475564,2.3742230520761045
48251,"Johnson County, TX",Johnson County,157544,373872,2.373127507236074
48333,"Mills County, TX",Mills County,4871,11558,2.3728187230548143
5117,"Prairie County, AR",Prairie County,8334,19772,2.3724502039836812
48493,"Wilson County, TX",Wilson County,46444,110173,2.372168633192662
22055,"Lafayette Parish, LA",Lafayette Parish,234963,557367,2.3721479552099693
55061,"Kewaunee County, WI",Kewaunee County,20459,48526,2.371865682584682
20137,"Norton County, KS",Norton County,5558,13181,2.3715365239294712
12075,"Levy County, FL",Levy County,39707,94142,2.370916966781676
51143,"Pittsylvania County, VA",Pittsylvania County,62392,147876,2.370111552763175
13183,"Long County, GA",Long County,17243,40866,2.370005219509366
54097,"Upshur County, WV",Upshur County,24632,58376,2.369925300422215
22063,"Livingston Parish, LA",Livingston Parish,135925,322078,2.3695273128563548
13115,"Floyd County, GA",Floyd County,96199,227925,2.3693073732575183
48039,"Brazoria County, TX",Brazoria County,338419,801629,2.368747026614936
13185,"Lowndes County, GA",Lowndes County,113898,269498,2.3661346116700908
37083,"Halifax County, NC",Halifax County,52849,125045,2.366080720543435
48071,"Chambers County, TX",Chambers County,38072,90077,2.365964488337886
12011,"Broward County, FL",Broward County,1863780,4408545,2.365378424492161
45055,"Kershaw County, SC",Kershaw County,63090,149086,2.3630686321128547
54077,"Preston County, WV",Preston County,33793,79839,2.3625898854792413
37017,"Bladen County, NC",Bladen County,34454,81302,2.359726011493586
13193,"Macon County, GA",Macon County,13846,32656,2.3585150946121622
37147,"Pitt County, NC",Pitt County,175150,413042,2.358218669711676
51083,"Halifax County, VA",Halifax County,35305,83229,2.3574281263277155
12071,"Lee County, FL",Lee County,680970,1605229,2.357268308442369
48219,"Hockley County, TX",Hockley County,23377,55101,2.3570603584720025
30105,"Valley County, MT",Valley County,7576,17852,2.3563885955649417
20075,"Hamilton County, KS",Hamilton County,2567,6048,2.3560576548500194
28163,"Yazoo County, MS",Yazoo County,27719,65294,2.3555683826977885
51175,"Southampton County, VA",Southampton County,18291,43077,2.3550926685255043
13245,"Richmond County, GA",Richmond County,201418,474229,2.354451935775353
48353,"Nolan County, TX",Nolan County,15017,35345,2.3536658453752413
19081,"Hancock County, IA",Hancock County,11006,25894,2.352716699981828
55041,"Forest County, WI",Forest County,9108,21424,2.3522178304787
48249,"Jim Wells County, TX",Jim Wells County,41486,97524,2.35076893409825
22099,"St. Martin Parish, LA",St. Martin Parish,53385,125436,2.349648777746558
48195,"Hansford County, TX",Hansford County,5552,13041,2.348883285302594
19157,"Poweshiek County, IA",Poweshiek County,18622,43730,2.3482977123832027
27047,"Freeborn County, MN",Freeborn County,30751,72187,2.3474683750121947
22127,"Winn Parish, LA",Winn Parish,14695,34496,2.347465124191902
18131,"Pulaski County, IN",Pulaski County,12910,30299,2.3469403563129356
54073,"Pleasants County, WV",Pleasants County,7612,17857,2.345901208617972
48469,"Victoria County, TX",Victoria County,90989,213449,2.345876974139731
19011,"Benton County, IA",Benton County,25720,60335,2.3458398133748055
12069,"Lake County, FL",Lake County,317586,744942,2.3456386616538514
19185,"Wayne County, IA",Wayne County,6403,15014,2.344838357020147
56039,"Teton County, WY",Teton County,22623,53024,2.3438093975158023
48101,"Cottle County, TX",Cottle County,1560,3655,2.342948717948718
54041,"Lewis County, WV",Lewis County,16422,38471,2.3426501035196687
37031,"Carteret County, NC",Carteret County,68537,160468,2.3413338780512714
45087,"Union County, SC",Union County,27928,65381,2.341055571469493
38053,"McKenzie County, ND",McKenzie County,10718,25085,2.3404553088262734
37053,"Currituck County, NC",Currituck County,24864,58189,2.340291184041184
46105,"Perkins County, SD",Perkins County,3019,7059,2.338191454123882
40001,"Adair County, OK",Adair County,22161,51811,2.3379360137177927
45073,"Oconee County, SC",Oconee County,75375,176136,2.3367960199004973
12001,"Alachua County, FL",Alachua County,256581,599290,2.3356756735689705
39151,"Stark County, OH",Stark County,374762,875185,2.3353088093243177
54033,"Harrison County, WV",Harrison County,68775,160608,2.335267175572519
47151,"Scott County, TN",Scott County,22029,51439,2.3350583321984657
12019,"Clay County, FL",Clay County,200346,467752,2.3347209327862797
27067,"Kandiyohi County, MN",Kandiyohi County,42510,99228,2.334227240649259
5143,"Washington County, AR",Washington County,219930,513021,2.332655845041604
20093,"Kearny County, KS",Kearny County,3943,9190,2.3307126553385746
19057,"Des Moines County, IA",Des Moines County,40114,93485,2.3304831230991674
19005,"Allamakee County, IA",Allamakee County,14001,32622,2.3299764302549817
28083,"Leflore County, MS",Leflore County,30500,71035,2.329016393442623
27153,"Todd County, MN",Todd County,24335,56675,2.3289500719128826
22077,"Pointe Coupee Parish, LA",Pointe Coupee Parish,22366,52078,2.328444961101672
48057,"Calhoun County, TX",Calhoun County,21805,50769,2.3283191928456777
48191,"Hall County, TX",Hall County,3162,7362,2.3282732447817835
48083,"Coleman County, TX",Coleman County,8476,19723,2.326923076923077
12105,"Polk County, FL",Polk County,637691,1483746,2.3267475940541735
48357,"Ochiltree County, TX",Ochiltree County,10577,24609,2.3266521698024016
48373,"Polk County, TX",Polk County,46583,108342,2.3257840843226067
19129,"Mills County, IA",Mills County,14841,34499,2.324573815780608
55127,"Walworth County, WI",Walworth County,103021,239425,2.3240407295599925
48149,"Fayette County, TX",Fayette County,24909,57878,2.3235778232767275
55099,"Price County, WI",Price County,13707,31842,2.3230466185160865
48199,"Hardin County, TX",Hardin County,55624,129177,2.3223248957284626
26021,"Berrien County, MI",Berrien County,155134,360217,2.321973261825261
51033,"Caroline County, VA",Caroline County,29640,68797,2.32108636977058
22037,"East Feliciana Parish, LA",East Feliciana Parish,19756,45853,2.3209657825470744
51093,"Isle of Wight County, VA",Isle of Wight County,36027,83613,2.320842701307353
19125,"Marion County, IA",Marion County,33197,76970,2.3185830044883575
8015,"Chaffee County, CO",Chaffee County,18507,42878,2.316853082617388
39143,"Sandusky County, OH",Sandusky County,59870,138682,2.3163855019208284
12013,"Calhoun County, FL",Calhoun County,14550,33697,2.3159450171821305
48265,"Kerr County, TX",Kerr County,50505,116937,2.3153549153549156
37073,"Gates County, NC",Gates County,11615,26853,2.3119242359018513
31065,"Furnas County, NE",Furnas County,4850,11204,2.310103092783505
12101,"Pasco County, FL",Pasco County,488310,1127915,2.309833916978968
37029,"Camden County, NC",Camden County,10228,23617,2.3090535784122017
22113,"Vermilion Parish, LA",Vermilion Parish,59524,137407,2.3084302130233185
38059,"Morton County, ND",Morton County,29633,68400,2.3082374379914286
37019,"Brunswick County, NC",Brunswick County,119167,274984,2.3075515872682875
51620,"Franklin city, VA",Franklin city,8413,19405,2.3065493878521335
19183,"Washington County, IA",Washington County,22115,51005,2.306353153967895
12083,"Marion County, FL",Marion County,340341,784850,2.306069500882938
12045,"Gulf County, FL",Gulf County,15851,36535,2.3049018989338212
48073,"Cherokee County, TX",Cherokee County,51257,118049,2.3030805548510447
8109,"Saguache County, CO",Saguache County,6255,14405,2.302957633892886
48049,"Brown County, TX",Brown County,37935,87353,2.302701990246474
48123,"DeWitt County, TX",DeWitt County,20660,47561,2.302081316553727
48457,"Tyler County, TX",Tyler County,21371,49189,2.301670488044546
19073,"Greene County, IA",Greene County,9083,20904,2.3014422547616427
48439,"Tarrant County, TX",Tarrant County,1947529,4479565,2.3001274948922457
51097,"King and Queen County, VA",King and Queen County,7140,16421,2.299859943977591
8023,"Costilla County, CO",Costilla County,3590,8244,2.2963788300835652
20151,"Pratt County, KS",Pratt County,9729,22339,2.2961249871518143
48361,"Orange County, TX",Orange County,83751,192266,2.295686021659443
48179,"Gray County, TX",Gray County,23028,52860,2.2954663887441376
13139,"Hall County, GA",Hall County,190482,436657,2.292379332430361
45027,"Clarendon County, SC",Clarendon County,34056,78059,2.2920777542870567
48423,"Smith County, TX",Smith County,219745,503168,2.2897813374593277
48273,"Kleberg County, TX",Kleberg County,31877,72968,2.2890485302882957
45001,"Abbeville County, SC",Abbeville County,24951,57106,2.288725902769428
48157,"Fort Bend County, TX",Fort Bend County,683756,1564713,2.288408438097801
51057,"Essex County, VA",Essex County,11130,25464,2.2878706199460916
48259,"Kendall County, TX",Kendall County,39010,89220,2.287105870289669
48279,"Lamb County, TX",Lamb County,13561,31013,2.286925742939311
12095,"Orange County, FL",Orange County,1256055,2872211,2.28669206364371
48363,"Palo Pinto County, TX",Palo Pinto County,27922,63845,2.2865482415299763
5025,"Cleveland County, AR",Cleveland County,8421,19253,2.286308039425246
55013,"Burnett County, WI",Burnett County,15259,34885,2.286191755685169
55025,"Dane County, WI",Dane County,516818,1181270,2.2856595552012506
39049,"Franklin County, OH",Franklin County,1232118,2816016,2.285508368516652
38089,"Stark County, ND",Stark County,29837,68188,2.2853504038609778
48429,"Stephens County, TX",Stephens County,9787,22360,2.2846633289056912
55015,"Calumet County, WI",Calumet County,49653,113440,2.2846555092340846
19181,"Warren County, IA",Warren County,48170,110036,2.2843263441976336
54001,"Barbour County, WV",Barbour County,16892,38569,2.2832701870708028
48017,"Bailey County, TX",Bailey County,7131,16281,2.2831299957930162
13151,"Henry County, GA",Henry County,214171,488598,2.2813452801733196
37167,"Stanly County, NC",Stanly County,60610,138241,2.2808282461639995
27065,"Kanabec County, MN",Kanabec County,15918,36285,2.279494911421033
48005,"Angelina County, TX",Angelina County,87657,199792,2.279247521589833
22091,"St. Helena Parish, LA",St. Helena Parish,10714,24405,2.2778607429531452
28149,"Warren County, MS",Warren County,47834,108932,2.277292302546306
8085,"Montrose County, CO",Montrose County,40866,93045,2.2768315959477317
48307,"McCulloch County, TX",McCulloch County,8242,18765,2.2767532152390197
12035,"Flagler County, FL",Flagler County,102917,234280,2.276397485352274
48421,"Sherman County, TX",Sherman County,3069,6977,2.2733789507983055
48501,"Yoakum County, TX",Yoakum County,8316,18901,2.2728475228475227
27071,"Koochiching County, MN",Koochiching County,12930,29386,2.2726991492652746
19195,"Worth County, IA",Worth County,7562,17185,2.2725469452525786
38105,"Williams County, ND",Williams County,31643,71886,2.271782068703979
48455,"Trinity County, TX",Trinity County,14360,32620,2.2715877437325904
55051,"Iron County, WI",Iron County,5850,13286,2.2711111111111113
8105,"Rio Grande County, CO",Rio Grande County,11623,26395,2.270928331756001
13223,"Paulding County, GA",Paulding County,149830,340234,2.2708002402723086
35009,"Curry County, NM",Curry County,50544,114722,2.2697451725229505
55129,"Washburn County, WI",Washburn County,15685,35594,2.2693018807778134
55091,"Pepin County, WI",Pepin County,7349,16671,2.2684719009389034
19033,"Cerro Gordo County, IA",Cerro Gordo County,43303,98205,2.2678567304805672
18157,"Tippecanoe County, IN",Tippecanoe County,183397,415735,2.266858236503323
22033,"East Baton Rouge Parish, LA",East Baton Rouge Parish,445337,1009326,2.26643193806039
19021,"Buena Vista County, IA",Buena Vista County,20445,46321,2.265639520665199
12123,"Taylor County, FL",Taylor County,22582,51112,2.2633956248339384
12081,"Manatee County, FL",Manatee County,353411,798959,2.2607077878164517
46129,"Walworth County, SD",Walworth County,5538,12511,2.259118815456844
51137,"Orange County, VA",Orange County,34873,78775,2.258910905284891
40025,"Cimarron County, OK",Cimarron County,2269,5124,2.25826355222565
28133,"Sunflower County, MS",Sunflower County,27424,61915,2.257693990665111
19043,"Clayton County, IA",Clayton County,17735,40038,2.2575697772765717
55085,"Oneida County, WI",Oneida County,35604,80370,2.257330637007078
20081,"Haskell County, KS",Haskell County,4087,9219,2.255688769268412
45031,"Darlington County, SC",Darlington County,67689,152682,2.2556397642157515
48013,"Atascosa County, TX",Atascosa County,47710,107574,2.254747432404108
46093,"Meade County, SD",Meade County,26840,60515,2.2546572280178836
48309,"McLennan County, TX",McLennan County,243394,548702,2.25437767570277
48207,"Haskell County, TX",Haskell County,5812,13098,2.2536132140399174
51145,"Powhatan County, VA",Powhatan County,28286,63744,2.2535529944141977
8081,"Moffat County, CO",Moffat County,13034,29372,2.2534908700322234
42027,"Centre County, PA",Centre County,159178,358701,2.253458392491425
55073,"Marathon County, WI",Marathon County,135367,305006,2.253178396507273
19131,"Mitchell County, IA",Mitchell County,10757,24226,2.2521149019243283
22025,"Catahoula Parish, LA",Catahoula Parish,10145,22839,2.251256776737309
13067,"Cobb County, GA",Cobb County,728388,1638887,2.250019220525324
51109,"Louisa County, VA",Louisa County,34350,77279,2.2497525473071325
51007,"Amelia County, VA",Amelia County,12793,28779,2.2495896193230673
12055,"Highlands County, FL",Highlands County,98862,222398,2.2495802229370234
8065,"Lake County, CO",Lake County,7401,16646,2.2491555195243884
30083,"Richland County, MT",Richland County,11392,25620,2.248946629213483
38033,"Golden Valley County, ND",Golden Valley County,1895,4261,2.248548812664908
48415,"Scurry County, TX",Scurry County,17314,38928,2.2483539332332216
8055,"Huerfano County, CO",Huerfano County,6521,14658,2.2478147523385985
22007,"Assumption Parish, LA",Assumption Parish,22973,51613,2.246680886257781
28041,"Greene County, MS",Greene County,13941,31317,2.2463955239939746
48243,"Jeff Davis County, TX",Jeff Davis County,2221,4989,2.246285457001351
48485,"Wichita County, TX",Wichita County,132148,296816,2.246087719829282
37197,"Yadkin County, NC",Yadkin County,37819,84931,2.2457230492609535
19017,"Bremer County, IA",Bremer County,24663,55385,2.245671653894498
42007,"Beaver County, PA",Beaver County,169205,379952,2.245512839455099
51031,"Campbell County, VA",Campbell County,55061,123590,2.2446014420370135
13097,"Douglas County, GA",Douglas County,138283,310389,2.2445926108053773
12021,"Collier County, FL",Collier County,348236,781608,2.244477882815102
51117,"Mecklenburg County, VA",Mecklenburg County,31209,70047,2.244448716716332
55071,"Manitowoc County, WI",Manitowoc County,80178,179924,2.244056973234553
37149,"Polk County, NC",Polk County,20324,45606,2.24394804172407
48407,"San Jacinto County, TX",San Jacinto County,27172,60970,2.2438539673192994
18003,"Allen County, IN",Allen County,365565,819935,2.242925334755789
12041,"Gilchrist County, FL",Gilchrist County,17033,38199,2.2426466271355605
46135,"Yankton County, SD",Yankton County,22649,50762,2.241246854165747
8049,"Grand County, CO",Grand County,14490,32460,2.240165631469979
35025,"Lea County, NM",Lea County,68930,154376,2.2396053967793415
46019,"Butte County, SD",Butte County,10268,22996,2.2395792754187767
48347,"Nacogdoches County, TX",Nacogdoches County,65556,146794,2.2392153273537128
55007,"Bayfield County, WI",Bayfield County,14987,33558,2.239140588510042
39099,"Mahoning County, OH",Mahoning County,233015,521600,2.238482501126537
37153,"Richmond County, NC",Richmond County,45710,102288,2.2377597899803106
8035,"Douglas County, CO",Douglas County,314238,703187,2.237752913396852
55139,"Winnebago County, WI",Winnebago County,169487,379188,2.2372689350805666
37137,"Pamlico County, NC",Pamlico County,12892,28835,2.2366583928017376
51099,"King George County, VA",King George County,25260,56447,2.234639746634996
22105,"Tangipahoa Parish, LA",Tangipahoa Parish,127115,283664,2.2315541045509972
18181,"White County, IN",White County,24265,54131,2.2308262930146303
17085,"Jo Daviess County, IL",Jo Daviess County,22186,49489,2.230640944739926
48135,"Ector County, TX",Ector County,153177,341657,2.230471937692996
13121,"Fulton County, GA",Fulton County,996757,2221114,2.2283405082683143
48131,"Duval County, TX",Duval County,11510,25648,2.228323197219809
22059,"La Salle Parish, LA",La Salle Parish,14927,33254,2.2277751725061967
37079,"Greene County, NC",Greene County,21241,47316,2.227578739230733
48399,"Runnels County, TX",Runnels County,10411,23184,2.2268754202286045
56001,"Albany County, WY",Albany County,37836,84243,2.2265302886140184
51053,"Dinwiddie County, VA",Dinwiddie County,28155,62664,2.225679275439531
20007,"Barber County, KS",Barber County,4831,10750,2.2252121713930864
39133,"Portage County, OH",Portage County,161796,360020,2.225147716878044
12047,"Hamilton County, FL",Hamilton County,14362,31946,2.2243420136471244
48021,"Bastrop County, TX",Bastrop County,78286,174061,2.2233988197123367
8007,"Archuleta County, CO",Archuleta County,12355,27464,2.2229057061918254
48293,"Limestone County, TX",Limestone County,23469,52161,2.2225488942860796
45089,"Williamsburg County, SC",Williamsburg County,32816,72845,2.2198013164310093
48107,"Crosby County, TX",Crosby County,5987,13280,2.2181393018206115
37049,"Craven County, NC",Craven County,104190,231048,2.2175640656492948
13247,"Rockdale County, GA",Rockdale County,87569,194186,2.2175198985942512
54013,"Calhoun County, WV",Calhoun County,7482,16589,2.2171879176690723
18007,"Benton County, IN",Benton County,8709,19309,2.2171317028361464
48403,"Sabine County, TX",Sabine County,10367,22977,2.216359602585126
13057,"Cherokee County, GA",Cherokee County,230629,511146,2.216312779398948
51085,"Hanover County, VA",Hanover County,102199,226462,2.2158925234102096
31153,"Sarpy County, NE",Sarpy County,172460,381985,2.2149194016003713
45085,"Sumter County, SC",Sumter County,107682,238473,2.2146041121078732
56013,"Fremont County, WY",Fremont County,40683,90088,2.2143893026571293
45017,"Calhoun County, SC",Calhoun County,14886,32958,2.2140266021765416
22053,"Jefferson Davis Parish, LA",Jefferson Davis Parish,31399,69518,2.2140195547628907
37109,"Lincoln County, NC",Lincoln County,79783,176613,2.2136670719326172
48133,"Eastland County, TX",Eastland County,18252,40382,2.2124698663160203
19053,"Decatur County, IA",Decatur County,8210,18149,2.210596833130329
39169,"Wayne County, OH",Wayne County,115747,255845,2.2103812625813197
48241,"Jasper County, TX",Jasper County,35640,78772,2.2102132435465767
27095,"Mille Lacs County, MN",Mille Lacs County,25788,56994,2.2100977198697067
51013,"Arlington County, VA",Arlington County,226092,499319,2.208477080126674
48051,"Burleson County, TX",Burleson County,17417,38464,2.2084170637882528
13117,"Forsyth County, GA",Forsyth County,203841,449913,2.2071761814355306
48317,"Martin County, TX",Martin County,5451,12031,2.2071179600073383
20033,"Comanche County, KS",Comanche County,1898,4189,2.207060063224447
19179,"Wapello County, IA",Wapello County,35242,77767,2.2066568299188467
37057,"Davidson County, NC",Davidson County,164058,361963,2.2063111826305333
39093,"Lorain County, OH",Lorain County,304091,670919,2.206309953270567
20045,"Douglas County, KS",Douglas County,116352,256613,2.20548851760176
45029,"Colleton County, SC",Colleton County,37884,83498,2.2040439235561187
18111,"Newton County, IN",Newton County,14022,30902,2.203822564541435
12107,"Putnam County, FL",Putnam County,72304,159315,2.2034050674928083
27159,"Wadena County, MN",Wadena County,13755,30306,2.203271537622683
35037,"Quay County, NM",Quay County,8555,18846,2.2029222676797193
8029,"Delta County, CO",Delta County,30221,66565,2.202607458389861
35005,"Chaves County, NM",Chaves County,65610,144510,2.202560585276635
55097,"Portage County, WI",Portage County,70551,155347,2.2019106745474906
27061,"Itasca County, MN",Itasca County,45356,99868,2.2018696534085898
12093,"Okeechobee County, FL",Okeechobee County,39420,86791,2.2016996448503297
8097,"Pitkin County, CO",Pitkin County,17543,38620,2.2014478709456764
56015,"Goshen County, WY",Goshen County,13546,29820,2.201387863575963
22117,"Washington Parish, LA",Washington Parish,46367,101985,2.1995168977936896
48291,"Liberty County, TX",Liberty County,78598,172862,2.199318048805313
37061,"Duplin County, NC",Duplin County,59121,130016,2.199150893929399
51025,"Brunswick County, VA",Brunswick County,16573,36445,2.1990587099499184
22121,"West Baton Rouge Parish, LA",West Baton Rouge Parish,25017,54994,2.198265179677819
37047,"Columbus County, NC",Columbus County,57015,125269,2.197123563974393
8009,"Baca County, CO",Baca County,3648,8012,2.196271929824561
22093,"St. James Parish, LA",St. James Parish,21581,47381,2.195496038181734
8017,"Cheyenne County, CO",Cheyenne County,2071,4545,2.194591984548527
8125,"Yuma County, CO",Yuma County,10150,22271,2.1941871921182265
19083,"Hardin County, IA",Hardin County,17324,38005,2.1937774186100207
12051,"Hendry County, FL",Hendry County,38376,84175,2.1934281842818426
37187,"Washington County, NC",Washington County,12503,27423,2.193313604734864
37169,"Stokes County, NC",Stokes County,46453,101868,2.192926183454244
4012,"La Paz County, AZ",La Paz County,20304,44492,2.1912923561859734
37125,"Moore County, NC",Moore County,93070,203911,2.1909423014934997
55103,"Richland County, WI",Richland County,17642,38646,2.190567962816007
48027,"Bell County, TX",Bell County,330859,724737,2.190470865232622
27097,"Morrison County, MN",Morrison County,32850,71932,2.189710806697108
22029,"Concordia Parish, LA",Concordia Parish,20288,44417,2.189323738170347
55095,"Polk County, WI",Polk County,43483,95198,2.189315364625256
26155,"Shiawassee County, MI",Shiawassee County,68800,150553,2.1882703488372095
22075,"Plaquemines Parish, LA",Plaquemines Parish,23584,51600,2.187924016282225
19089,"Howard County, IA",Howard County,9430,20631,2.1878048780487807
8071,"Las Animas County, CO",Las Animas County,14322,31327,2.187334171205139
54103,"Wetzel County, WV",Wetzel County,15997,34989,2.1872226042382947
37163,"Sampson County, NC",Sampson County,63713,139153,2.1840597680222245
20055,"Finney County, KS",Finney County,36983,80771,2.1840034610496715
37041,"Chowan County, NC",Chowan County,14556,31787,2.1837730145644407
48197,"Hardeman County, TX",Hardeman County,3952,8630,2.1837044534412957
48105,"Crockett County, TX",Crockett County,3836,8374,2.1830031282586027
51045,"Craig County, VA",Craig County,5195,11339,2.1826756496631377
48171,"Gillespie County, TX",Gillespie County,25732,56155,2.1823021918234105
48201,"Harris County, TX",Harris County,4434257,9675224,2.181926757966442
48369,"Parmer County, TX",Parmer County,9921,21645,2.1817357121257936
39121,"Noble County, OH",Noble County,14429,31479,2.1816480698593113
19097,"Jackson County, IA",Jackson County,19529,42598,2.1812688821752264
37055,"Dare County, NC",Dare County,35187,76747,2.181118026543894
48325,"Medina County, TX",Medina County,47920,104514,2.181010016694491
22049,"Jackson Parish, LA",Jackson Parish,15999,34871,2.1795737233577097
48055,"Caldwell County, TX",Caldwell County,39848,86780,2.1777755470789
12073,"Leon County, FL",Leon County,284788,619598,2.17564644577721
26129,"Ogemaw County, MI",Ogemaw County,21103,45893,2.1747144955693503
45067,"Marion County, SC",Marion County,31975,69402,2.1705082095387023
55107,"Rusk County, WI",Rusk County,14272,30976,2.1704035874439462
55113,"Sawyer County, WI",Sawyer County,16438,35676,2.1703370239688526
27059,"Isanti County, MN",Isanti County,38461,83441,2.1694963729492214
56003,"Big Horn County, WY",Big Horn County,11931,25876,2.168803956080798
48003,"Andrews County, TX",Andrews County,17215,37331,2.1685158292187046
19019,"Buchanan County, IA",Buchanan County,21031,45593,2.1678950121249585
51111,"Lunenburg County, VA",Lunenburg County,12450,26989,2.1677911646586345
48437,"Swisher County, TX",Swisher County,7639,16559,2.1676921062966357
22103,"St. Tammany Parish, LA",St. Tammany Parish,246269,533778,2.167459160511473
19155,"Pottawattamie County, IA",Pottawattamie County,93198,201984,2.1672568080860106
48345,"Motley County, TX",Motley County,1022,2214,2.1663405088062624
22005,"Ascension Parish, LA",Ascension Parish,117009,253365,2.16534625541625
37161,"Rutherford County, NC",Rutherford County,66701,144393,2.1647801382288123
48187,"Guadalupe County, TX",Guadalupe County,147313,318824,2.1642624887145057
45025,"Chesterfield County, SC",Chesterfield County,46083,99706,2.163617820020398
51570,"Colonial Heights city, VA",Colonial Heights city,17554,37979,2.1635524666742625
51135,"Nottoway County, VA",Nottoway County,15641,33836,2.163288792276709
47095,"Lake County, TN",Lake County,7643,16522,2.161716603427973
48113,"Dallas County, TX",Dallas County,2513054,5432168,2.161580292345489
5049,"Fulton County, AR",Fulton County,12186,26314,2.15936320367635
55005,"Barron County, WI",Barron County,45548,98334,2.158909282515149
12039,"Gadsden County, FL",Gadsden County,46153,99504,2.155959525924642
51800,"Suffolk city, VA",Suffolk city,87061,187578,2.154558298204707
22067,"Morehouse Parish, LA",Morehouse Parish,26739,57603,2.1542690452148547
5073,"Lafayette County, AR",Lafayette County,7127,15353,2.1542023291707593
27079,"Le Sueur County, MN",Le Sueur County,27650,59555,2.1538878842676312
22097,"St. Landry Parish, LA",St. Landry Parish,83699,180260,2.1536696973679494
8089,"Otero County, CO",Otero County,18440,39713,2.1536334056399133
5003,"Ashley County, AR",Ashley County,20989,45201,2.1535566248987563
48505,"Zapata County, TX",Zapata County,14335,30868,2.153331008022323
37033,"Caswell County, NC",Caswell County,23094,49722,2.153026760197454
