latitude,longitude,Emissions
46.812384,-105.503994,"1,718"
46.079298,-114.119065,"44,227"
47.785513,-104.563387,"25,620"
48.282747,-104.99517,"18,450"
46.17336,-106.66641,"11,382"
47.7565,-115.180295,"14,714"
48.705523,-104.533913,"14,518"
45.895959,-112.660222,"31,630"
45.658903,-109.382098,"10,819"
45.811292,-109.944796,"4,173"
47.819035,-112.281725,"6,386"
48.645052,-111.733493,"6,395"
46.209558,-107.280369,"1,546"
48.34985,-106.670424,"17,852"
46.497047,-109.857147,"2,155"
46.962966,-104.274518,"3,080"
45.936987,-108.276656,"154,016"
40.520632,-98.500044,"91,544"
42.183225,-98.058037,"25,244"
41.571944,-101.695898,"1,413"
41.53975,-103.726263,"2,311"
41.92523,-99.990771,"2,192"
41.703934,-98.070476,"19,496"
42.21038,-103.081779,"27,855"
42.894448,-98.773022,"6,160"
42.359562,-99.92392,"10,423"
40.855226,-99.074983,"154,557"
41.854179,-96.337746,"24,613"
41.226072,-97.132039,"26,617"
40.909878,-96.140609,"71,059"
42.604511,-97.256824,"35,578"
40.53039,-101.694192,"12,973"
42.571323,-101.047653,"22,629"
41.214236,-103.011929,"20,716"
40.523669,-98.05105,"23,514"
41.57496,-97.088945,"31,086"
41.915865,-96.788517,"33,833"
41.393893,-99.726866,"37,263"
42.391645,-96.561356,"61,153"
42.711214,-103.134872,"26,952"
40.867378,-99.815154,"78,774"
41.111903,-102.332609,"5,057"
42.48528,-96.855862,"21,909"
41.577008,-96.645853,"98,807"
41.297091,-96.154066,"1,327,852"
40.180165,-101.681133,"6,799"
40.52504,-97.596705,"27,098"
40.183203,-98.96208,"12,033"
40.530947,-100.406683,"8,776"
40.191865,-99.909663,"11,204"
40.255234,-96.683453,"91,555"
41.633364,-102.302985,"6,819"
41.906868,-98.951231,"6,619"
40.509095,-99.823206,"6,575"
41.913957,-101.755965,"2,632"
41.567571,-98.530565,"8,678"
40.866027,-98.502664,"151,293"
40.872817,-98.022329,"33,150"
40.178766,-99.403418,"12,326"
40.537234,-101.047963,"3,279"
40.176896,-101.044217,"9,491"
42.459287,-98.784766,"29,545"
41.9187,-101.11681,"2,510"
41.216851,-98.513342,"23,860"
40.175736,-97.143103,"36,763"
40.39501,-96.265367,"13,428"
40.50912,-98.947602,"23,647"
41.194245,-101.644449,"25,537"
42.87548,-99.718351,"2,101"
41.199274,-103.703153,"7,571"
42.634404,-97.891349,"30,066"
40.783547,-96.688658,"868,653"
41.050322,-100.744481,"101,172"
41.542155,-100.443665,"3,052"
41.897665,-99.509776,"2,127"
41.648414,-101.120851,"1,624"
41.909929,-97.606856,"141,669"
41.169801,-98.031051,"29,081"
41.732204,-102.990594,"14,528"
41.402385,-97.991408,"12,792"
40.385236,-95.853056,"21,236"
40.176492,-98.046842,"15,136"
40.637992,-96.131027,"45,196"
40.13785,-96.245225,"8,903"
40.857646,-101.627468,"8,231"
40.516365,-99.406557,"31,257"
42.271413,-97.610992,"28,215"
41.576866,-97.513467,"123,311"
41.187925,-97.570663,"17,349"
40.16942,-100.468576,"28,075"
40.123743,-95.718603,"25,767"
42.394749,-99.420851,"4,248"
40.516802,-97.131755,"67,354"
41.115064,-96.109125,"381,985"
41.223152,-96.640923,"58,587"
41.850331,-103.701549,"98,663"
40.871944,-97.140383,"50,538"
42.512289,-102.36828,"18,931"
41.218743,-98.972849,"12,019"
42.470612,-103.732111,"4,920"
41.905045,-97.177109,"23,752"
40.173845,-97.596263,"30,717"
41.84862,-100.506911,"2,567"
42.154061,-96.533943,"20,225"
41.564094,-98.983484,"15,852"
41.533973,-96.224577,"59,845"
42.210746,-97.126243,"25,639"
40.180646,-98.49859,"12,931"
41.922578,-98.520851,"3,390"
40.873056,-97.596742,"59,094"
39.53771,-118.264165,"24,313"
36.214257,-115.013812,"4,241,125"
38.905129,-119.609019,"70,887"
41.141133,-115.351424,"52,368"
37.778966,-117.632382,"1,164"
39.977788,-116.272208,"2,173"
41.407914,-118.127591,"16,596"
39.90021,-117.04724,"5,471"
37.634605,-114.863037,"12,719"
39.022213,-119.197425,"44,258"
38.516647,-118.416279,"5,116"
37.965864,-116.459011,"69,108"
40.439639,-118.409477,"5,306"
39.438385,-119.524646,"4,200"
40.734015,-119.662272,"429,457"
39.418234,-114.900605,"16,489"
39.15306,-119.747379,"44,078"
43.519109,-71.425366,"45,918"
43.867774,-71.20156,"38,356"
42.925455,-72.248217,"55,326"
44.652548,-71.289431,"22,747"
43.926439,-71.842422,"56,448"
42.911532,-71.723055,"299,038"
43.299579,-71.680041,"102,501"
42.988599,-71.099072,"240,740"
43.293272,-71.035589,"84,309"
43.361188,-72.222084,"31,056"
39.469354,-74.633758,"288,785"
40.959698,-74.074727,"374,601"
39.875786,-74.663006,"523,179"
39.802352,-74.961251,"536,294"
39.086142,-74.847716,"117,259"
39.328434,-75.121628,"167,355"
40.7874,-74.246292,"686,130"
39.722875,-75.145679,"336,257"
40.731375,-74.078601,"502,771"
40.565283,-74.911969,"166,444"
40.282503,-74.703724,"359,282"
40.439613,-74.407579,"743,386"
40.287048,-74.152446,"799,736"
40.858581,-74.547427,"580,697"
39.865669,-74.258864,"751,291"
41.03789,-74.29828,"424,097"
39.573828,-75.357356,"79,793"
40.565527,-74.619938,"349,596"
41.137461,-74.691914,"195,133"
40.659871,-74.308696,"449,124"
40.853491,-75.009498,"135,582"
35.054002,-106.669064,"838,085"
33.901858,-108.392088,"5,186"
33.361604,-104.469837,"144,510"
34.93205,-108.000374,"28,850"
36.612962,-104.640126,"16,842"
34.572984,-103.346055,"114,722"
34.359273,-104.368696,"2,082"
32.350912,-106.832182,"287,640"
32.457835,-104.306434,"145,601"
32.732087,-108.381504,"43,698"
34.869782,-104.784968,"4,032"
35.85958,-103.851495,736
31.898052,-108.751929,"6,755"
32.795687,-103.413271,"154,376"
33.740941,-105.449083,"28,828"
35.870047,-106.307968,"24,009"
32.184523,-107.747191,"31,164"
35.583878,-108.253266,"34,666"
35.982841,-104.921898,"3,492"
32.588776,-105.781079,"87,362"
35.107018,-103.548071,"18,846"
36.509669,-106.693983,"37,899"
34.021457,-103.482725,"51,411"
35.685091,-106.883119,"181,290"
36.511624,-108.324578,"145,026"
35.476859,-104.803519,"33,434"
35.514324,-105.965771,"184,850"
33.119461,-107.188153,"17,013"
33.991658,-106.939136,"14,481"
36.576529,-105.637986,"33,087"
34.554979,-105.890558,"18,207"
36.488085,-103.475723,"5,859"
34.71684,-106.806582,"97,293"
42.58824,-73.97401,"140,940"
42.247853,-78.026153,"18,416"
40.848711,-73.852939,"651,179"
42.161977,-75.830283,"41,998"
42.239099,-78.662332,"15,607"
43.008546,-76.574587,"17,760"
42.304216,-79.407595,"24,026"
42.15528,-76.747179,"18,398"
42.478024,-75.602241,"11,352"
44.752712,-73.705643,"18,716"
42.247729,-73.626806,"16,413"
42.594039,-76.07624,"9,586"
42.193986,-74.966728,"10,503"
41.75477,-73.740041,"63,306"
42.752759,-78.778192,"166,994"
44.109601,-73.778431,"8,101"
44.594376,-74.31067,"10,211"
43.115609,-74.423678,"14,286"
43.00091,-78.192778,"12,565"
42.28697,-74.149542,"9,949"
43.657879,-74.502456,613
43.571009,-74.841097,"13,312"
43.996389,-76.052968,"22,920"
40.635045,-73.95064,"1,257,972"
43.782681,-75.44414,"5,817"
42.727485,-77.769779,"11,933"
42.910026,-75.663575,"14,892"
43.464475,-77.664656,"163,068"
42.900891,-74.435357,"12,425"
40.729612,-73.589414,"1,074,068"
40.776642,-73.970187,"406,959"
43.456731,-78.792142,"43,762"
43.242727,-75.434282,"50,724"
43.006516,-76.196134,"97,675"
42.856357,-77.303497,"24,283"
41.40241,-74.306252,"71,450"
43.502287,-78.229726,"8,834"
43.461443,-76.209262,"27,814"
42.629776,-75.028841,"13,813"
41.427904,-73.743882,"24,137"
40.658566,-73.838017,"1,170,750"
42.710421,-73.513845,"37,051"
40.561263,-74.1399,"158,833"
41.154639,-74.024645,"123,569"
44.488112,-75.074311,"42,214"
43.106135,-73.855387,"111,148"
42.817539,-74.043548,"66,380"
42.591294,-74.438172,"13,624"
42.419776,-76.938603,"8,221"
42.782294,-76.827088,"16,075"
42.266725,-77.385525,"42,429"
40.943554,-72.692218,"2,570,587"
41.719993,-74.771577,"33,667"
42.178057,-76.297456,"22,401"
42.453006,-76.473483,"37,768"
41.947212,-74.265458,"73,062"
43.555105,-73.838139,"32,513"
43.312377,-73.439428,"30,481"
43.458758,-77.063164,"43,318"
41.15277,-73.745912,"734,767"
42.701363,-78.228567,"15,989"
42.638237,-77.104324,"11,260"
36.043954,-79.400573,"292,639"
35.920951,-81.177467,"73,702"
36.489356,-81.132299,"22,452"
34.974996,-80.109959,"52,538"
36.443469,-81.499334,"49,578"
36.07209,-81.920285,"28,268"
35.482313,-76.842014,"101,667"
36.059043,-76.962364,"41,236"
34.591938,-78.539489,"81,302"
34.038754,-78.227765,"274,984"
35.609371,-82.530426,"418,053"
35.746182,-81.70618,"175,632"
35.388369,-80.552694,"358,067"
35.957915,-81.530002,"162,961"
36.342344,-76.162488,"23,617"
34.858343,-76.53586,"160,468"
36.394298,-79.339609,"49,722"
35.661883,-81.214906,"308,719"
35.704994,-79.251454,"134,653"
35.136232,-84.061309,"73,347"
36.128979,-76.602752,"31,787"
35.052997,-83.752264,"34,143"
35.33463,-81.557114,"207,169"
34.261602,-78.639308,"125,269"
35.116829,-77.08132,"231,048"
35.050192,-78.828719,"672,211"
36.372174,-75.941224,"58,189"
35.606269,-75.767536,"76,747"
35.795131,-80.207107,"361,963"
35.929355,-80.542552,"87,254"
34.934403,-77.933543,"130,016"
36.033822,-78.87812,"493,072"
35.917051,-77.602662,"131,937"
36.132466,-80.256961,"680,037"
36.088241,-78.28309,"129,813"
35.293344,-81.177256,"430,202"
36.442135,-76.702355,"26,853"
35.348364,-83.830915,"23,107"
36.299884,-78.657634,"113,665"
35.481959,-77.681688,"47,316"
36.079065,-79.788665,"926,705"
36.251438,-77.644842,"125,045"
35.368635,-78.87161,"240,639"
35.557099,-82.972823,"176,228"
35.336415,-82.479741,"204,082"
36.363517,-76.981616,"49,155"
35.017233,-79.241964,"103,964"
35.408157,-76.153687,"9,093"
35.806355,-80.874539,"338,293"
35.279929,-83.122478,"115,350"
35.5134,-78.367311,"356,731"
35.032268,-77.356195,"24,619"
35.476336,-79.172117,"106,961"
35.240068,-77.63551,"142,209"
35.488491,-81.226892,"176,613"
35.682232,-82.048029,"89,883"
35.152959,-83.421901,"112,160"
35.864078,-82.712731,"53,044"
35.847301,-77.119602,"50,182"
35.246862,-80.833832,"1,674,477"
36.013102,-82.163554,"27,637"
35.334415,-79.906602,"58,049"
35.308272,-79.492725,"203,911"
35.965945,-77.987555,"231,042"
34.177875,-77.869674,"428,483"
36.421774,-77.398352,"51,433"
34.763109,-77.499469,"312,004"
36.062526,-79.120034,"236,491"
35.147575,-76.665268,"28,835"
36.265184,-76.260696,"82,476"
34.512556,-77.888106,"112,934"
36.180897,-76.403244,"33,434"
36.386336,-78.965644,"83,215"
35.592965,-77.373138,"413,042"
35.277901,-82.167621,"45,606"
35.709915,-79.806215,"273,362"
35.004636,-79.755695,"102,288"
34.63921,-79.100881,"271,765"
36.381806,-79.782754,"189,049"
35.641329,-80.521722,"273,771"
35.402747,-81.919582,"144,393"
34.989298,-78.371174,"139,153"
34.840023,-79.477337,"73,418"
35.310449,-80.254374,"138,241"
36.393506,-80.266199,"101,868"
36.415416,-80.686463,"155,322"
35.568849,-83.465614,"37,886"
35.210079,-82.816653,"62,562"
35.87042,-76.165345,"7,735"
34.991817,-80.530435,"417,704"
36.365481,-78.405434,"84,620"
35.789846,-78.650624,"1,595,882"
36.398105,-78.099899,"42,921"
35.844713,-76.572291,"27,423"
36.235372,-81.709923,"74,447"
35.35419,-78.00867,"255,647"
36.208883,-81.166095,"146,731"
35.700357,-77.921598,"202,435"
36.158765,-80.665164,"84,931"
35.889455,-82.304119,"31,724"
46.096815,-102.533198,"7,018"
46.94255,-98.070195,"35,749"
48.071743,-99.351152,"21,955"
47.007044,-103.364016,"3,111"
48.794412,-100.831257,"27,690"
46.110144,-103.505943,"8,375"
48.786453,-102.520087,"7,268"
46.971843,-100.462001,"194,155"
46.927003,-97.252375,"400,185"
48.768439,-98.46379,"14,446"
46.107756,-98.496518,"17,664"
48.814754,-103.509326,"7,713"
47.354548,-102.612366,"12,374"
47.723436,-98.900474,"7,166"
46.284255,-100.237842,"10,082"
47.471431,-98.872876,"11,110"
46.938924,-103.844612,"4,261"
47.926003,-97.450851,"232,619"
46.357827,-101.639049,"7,652"
47.456334,-98.232286,"10,450"
46.435704,-102.454238,"6,851"
46.938273,-99.731198,"7,342"
46.464195,-98.526057,"15,888"
46.469278,-99.504585,"6,781"
48.233842,-100.633267,"20,807"
46.117034,-99.443041,"9,640"
47.742475,-103.403215,"25,085"
47.653055,-101.421794,"28,513"
47.307147,-101.833328,"27,367"
46.710819,-101.298265,"68,400"
48.210291,-102.364756,"24,726"
47.918667,-98.204428,"15,483"
47.118079,-101.33142,"5,547"
48.766896,-97.545405,"30,525"
48.238883,-99.966497,"18,404"
48.266163,-98.739031,"33,101"
46.449276,-97.647554,"18,904"
48.712781,-101.658152,"7,931"
46.265219,-96.93796,"48,987"
48.768271,-99.840463,"50,262"
46.108206,-97.63003,"14,933"
47.581359,-100.330986,"5,677"
46.110618,-101.061284,"7,755"
46.445834,-103.462462,"2,137"
46.817031,-102.662026,"68,188"
47.451062,-97.71892,"9,827"
46.972223,-98.956123,"53,736"
48.682183,-99.248158,"9,929"
47.446215,-97.164754,"38,314"
48.376979,-97.72223,"48,348"
48.216686,-101.540537,"179,172"
47.580881,-99.682254,"17,025"
48.355765,-103.501333,"71,886"
38.834468,-83.478082,"89,023"
40.771627,-84.106103,"260,916"
40.843273,-82.270127,"131,837"
41.906637,-80.745592,"211,445"
39.332604,-82.045844,"157,763"
40.561309,-84.224018,"128,556"
40.017682,-80.967727,"201,070"
38.931377,-83.866772,"148,139"
39.439747,-84.565734,"981,464"
40.579884,-81.090787,"78,564"
40.132759,-83.767542,"112,635"
39.917032,-83.783676,"328,814"
39.052084,-84.149614,"580,820"
39.429004,-83.795048,"120,775"
40.770073,-80.778455,"288,132"
40.29671,-81.930109,"92,174"
40.848524,-82.924783,"111,235"
41.760392,-81.724217,"2,298,110"
40.131542,-84.621248,"154,833"
41.321679,-84.486433,"107,982"
40.278941,-83.007462,"477,772"
41.554006,-82.525897,"189,422"
39.75262,-82.627329,"383,038"
39.555274,-83.461953,"86,374"
39.969575,-83.006865,"2,816,016"
41.597264,-84.124267,"101,056"
38.817046,-82.301746,"97,380"
41.499322,-81.173505,"228,542"
39.687479,-83.894894,"429,191"
40.056665,-81.497875,"103,308"
39.196927,-84.544187,"2,030,433"
41.000471,-83.666034,"207,106"
40.660415,-83.664077,"79,811"
40.292318,-81.091565,"44,333"
41.331584,-84.0689,"75,912"
39.184422,-83.601359,"131,021"
39.490342,-82.483447,"88,714"
40.565561,-81.929988,"72,522"
41.14508,-82.594641,"147,143"
39.013477,-82.614142,"99,994"
40.399384,-80.763527,"197,556"
40.40362,-82.422393,"150,584"
41.924116,-81.392643,"467,156"
38.603866,-82.517186,"193,145"
40.093609,-82.481251,"438,903"
40.387553,-83.766343,"130,324"
41.438805,-82.179722,"670,919"
41.682321,-83.468903,"900,404"
39.896607,-83.400885,"108,608"
41.01088,-80.770396,"521,600"
40.588034,-83.168803,"159,386"
41.116174,-81.899764,"419,904"
39.089807,-82.028397,"74,524"
40.535333,-84.632059,"116,611"
40.053326,-84.228413,"279,810"
39.726253,-81.090987,"39,098"
39.753736,-84.290591,"1,362,176"
39.624946,-81.861697,"41,329"
40.525266,-82.797729,"99,163"
39.966046,-81.943506,"228,178"
39.767232,-81.452512,"31,479"
41.545495,-83.012613,"104,739"
41.118948,-84.582125,"57,818"
39.743187,-82.237952,"96,939"
39.648947,-83.052827,"138,025"
39.07136,-83.052909,"90,482"
41.168837,-81.197042,"360,020"
39.73881,-84.644758,"128,688"
41.024533,-84.129879,"104,827"
40.774159,-82.542781,"290,559"
39.323818,-83.059581,"222,481"
41.355291,-83.142735,"138,682"
38.814889,-82.998675,"234,673"
41.119992,-83.127547,"143,132"
40.33668,-84.204142,"137,023"
40.814131,-81.365667,"875,185"
41.121851,-81.534936,"1,107,136"
41.305911,-80.768701,"491,112"
40.447448,-81.471157,"237,609"
40.295901,-83.367042,"137,944"
40.85552,-84.585775,"82,676"
39.252014,-82.485961,"41,996"
39.425652,-84.169906,"608,820"
39.450684,-81.490653,"162,276"
40.829661,-81.887194,"255,845"
41.564958,-84.584323,"100,953"
41.360183,-83.622682,"276,478"
40.839782,-83.313681,"62,184"
35.898043,-94.651026,"51,811"
36.729703,-98.323445,"17,759"
34.392469,-96.036558,"45,823"
36.748334,-100.483056,"13,065"
35.270601,-99.690057,"65,671"
35.877782,-98.428934,"32,241"
33.964004,-96.264137,"137,038"
35.16792,-98.381045,"97,059"
35.54341,-97.979844,"336,145"
34.251848,-97.287927,"151,353"
35.904367,-94.996796,"120,614"
34.027645,-95.554208,"51,729"
36.74839,-102.517698,"5,124"
35.206376,-97.323088,"751,927"
34.582861,-96.288039,"19,140"
34.662628,-98.476597,"329,237"
34.290676,-98.373438,"23,134"
36.76389,-95.201553,"43,537"
35.907732,-96.379793,"204,848"
35.645601,-98.997386,"92,333"
36.393375,-94.808217,"143,844"
35.97796,-99.014385,"15,792"
36.224258,-99.750139,"13,911"
36.378273,-97.787729,"189,057"
34.70935,-97.312723,"88,937"
35.021058,-97.88689,"181,973"
36.788254,-97.788151,"16,357"
34.933853,-99.552968,"15,345"
34.745971,-99.844194,"10,303"
36.80035,-99.662805,"7,774"
35.232294,-95.109578,"39,349"
35.052934,-96.251183,"35,478"
34.593949,-99.41221,"81,185"
34.105082,-97.83889,"21,796"
34.313455,-96.654254,"35,143"
36.814885,-97.143862,"141,603"
35.949431,-97.934568,"51,456"
34.921489,-98.981617,"34,276"
34.875137,-95.272262,"33,789"
34.897356,-94.695074,"146,448"
35.703117,-96.881392,"106,606"
35.914151,-97.450764,"128,040"
33.957775,-97.245124,"28,087"
35.016436,-97.449803,"122,322"
34.117073,-94.766086,"110,795"
35.369108,-95.671787,"65,056"
36.313119,-98.542015,"26,240"
34.027007,-96.770533,"51,770"
36.303804,-95.235638,"136,399"
34.485766,-97.071557,"45,645"
35.617551,-95.383911,"199,817"
36.384901,-97.236335,"40,015"
36.789615,-95.613312,"35,252"
35.466804,-96.327762,"33,124"
35.554611,-97.409401,"2,131,967"
35.646879,-95.96458,"117,808"
36.624299,-96.408112,"149,606"
36.835764,-94.802681,"85,792"
36.313704,-96.696669,"50,599"
36.079225,-96.975255,"230,816"
34.92554,-95.74813,"147,004"
34.721445,-96.69197,"116,962"
35.211393,-96.957007,"205,748"
34.377899,-95.408082,"39,856"
35.708554,-99.741572,"11,837"
36.377794,-95.601383,"287,713"
35.158366,-96.602857,"75,214"
35.502435,-94.750757,"125,560"
34.481361,-97.855607,"154,256"
36.746317,-101.483855,"41,644"
34.371085,-98.931701,"26,692"
36.120318,-95.941813,"1,709,852"
35.963479,-95.5141,"220,246"
36.70438,-95.906155,"157,000"
35.289497,-98.991436,"40,944"
36.726984,-98.863649,"27,031"
36.425619,-99.273661,"64,243"
44.703427,-117.691933,"22,493"
44.493882,-123.424664,"95,942"
45.160493,-122.195127,"502,464"
46.024509,-123.705014,"40,405"
45.941932,-123.081079,"57,779"
43.18591,-124.094133,"93,840"
44.163054,-120.371585,"30,676"
42.466439,-124.210929,"36,927"
43.915118,-121.225575,"224,211"
43.286328,-123.154476,"150,580"
45.382955,-120.276246,"2,679"
44.496326,-119.014057,"10,977"
43.064449,-118.987169,"11,376"
45.511775,-121.655976,"29,942"
42.411628,-122.675685,"297,473"
44.645151,-121.178632,"27,953"
42.386981,-123.571626,"121,671"
42.683761,-121.646168,"88,977"
42.788401,-120.38979,"11,533"
43.928329,-122.89769,"519,297"
44.641061,-123.911212,"62,233"
44.488898,-122.537208,"140,289"
43.188082,-117.604045,"41,298"
44.900898,-122.57626,"364,688"
45.425496,-119.602311,"14,232"
45.547693,-122.417173,"830,578"
44.900375,-123.398673,"91,967"
45.399216,-120.678512,"2,804"
45.45589,-123.759299,"33,103"
45.5912,-118.73388,"89,087"
45.304081,-117.999149,"30,861"
45.593753,-117.18558,"10,171"
45.164536,-121.165069,"39,284"
45.553542,-123.097615,"608,651"
44.736415,-120.026861,"2,305"
45.247827,-123.316399,"120,300"
39.869471,-77.21773,"155,117"
40.469757,-79.980451,"2,490,050"
40.81238,-79.464129,"164,008"
40.68414,-80.350721,"379,952"
39.99862,-78.494751,"79,359"
40.413957,-75.92686,"560,786"
40.497922,-78.310636,"155,578"
41.791495,-76.502124,"78,217"
40.336887,-75.10706,"943,723"
40.913847,-79.918978,"465,429"
40.510312,-78.710463,"170,136"
41.438288,-78.198314,"12,882"
40.918366,-75.705039,"107,590"
40.90916,-77.84783,"358,701"
39.973965,-75.749732,"770,254"
41.198159,-79.420369,"53,639"
41.000249,-78.473749,"95,189"
41.245301,-77.649141,"94,193"
41.045517,-76.40426,"99,597"
41.687876,-80.107795,"106,343"
40.164805,-77.263442,"380,096"
40.412565,-76.792634,"416,752"
39.91667,-75.398786,"711,963"
41.427334,-78.653938,"76,149"
42.117952,-80.096386,"292,206"
39.918907,-79.640119,"371,189"
41.513304,-79.249705,"5,314"
39.926685,-77.724497,"484,103"
39.91075,-78.122617,"49,972"
39.847707,-80.225655,"99,105"
40.422311,-77.968595,"65,114"
40.651432,-79.087545,"102,058"
41.138028,-79.012419,"51,589"
40.530673,-77.400438,"35,748"
41.440284,-75.609666,"271,455"
40.041992,-76.250198,"740,182"
40.992735,-80.334446,"259,148"
40.371559,-76.46487,"190,357"
40.614241,-75.590627,"561,085"
41.172787,-75.976035,"434,817"
41.34362,-77.055225,"163,969"
41.81459,-78.572463,"46,942"
41.300014,-80.252786,"295,159"
40.601607,-77.651938,"66,107"
41.05624,-75.329065,"291,617"
40.209999,-75.370201,"1,154,979"
41.029291,-76.665195,"29,514"
40.752791,-75.307447,"447,893"
40.851524,-76.709877,"142,567"
40.39778,-77.266328,"75,112"
40.009376,-75.133346,"1,476,617"
41.325949,-75.031514,"100,461"
41.748587,-77.894436,"21,389"
40.703682,-76.217788,"208,414"
40.755407,-77.072929,"58,523"
39.981297,-79.028486,"106,302"
41.439285,-76.511717,"8,767"
41.819665,-75.800969,"63,843"
41.766859,-77.257288,"48,203"
40.962179,-77.055475,"61,510"
41.40198,-79.754418,"63,798"
41.843669,-79.313173,"45,974"
40.200005,-80.252132,"530,784"
41.647007,-75.293193,"77,845"
40.311068,-79.466688,"912,505"
41.525173,-76.008731,"41,750"
39.921751,-76.728889,"614,734"
41.701614,-71.289286,"36,752"
41.668949,-71.577634,"132,927"
41.502504,-71.283689,"65,666"
41.869765,-71.578626,"396,374"
41.400981,-71.617598,"105,571"
34.213809,-82.46046,"57,106"
33.550013,-81.632983,"328,867"
32.979784,-81.363421,"17,863"
34.521235,-82.638603,"392,615"
33.203021,-81.053161,"31,469"
33.260552,-81.434228,"45,573"
32.358147,-80.68932,"337,091"
33.2077,-79.953655,"374,291"
33.67478,-80.780347,"32,958"
32.800458,-79.94248,"743,550"
35.049796,-81.607647,"119,222"
34.689345,-81.161249,"67,439"
34.637018,-80.159227,"99,706"
33.664682,-80.217889,"78,059"
32.835018,-80.655244,"83,498"
34.332185,-79.962115,"152,682"
34.390172,-79.374964,"66,146"
33.082186,-80.404697,"262,817"
33.776498,-81.968245,"49,303"
34.395669,-81.127001,"46,981"
34.028535,-79.710233,"294,899"
33.417531,-79.296333,"147,445"
34.892645,-82.372077,"887,983"
34.155796,-82.127876,"147,553"
32.778335,-81.143817,"40,663"
33.909269,-78.976675,"603,616"
32.43059,-81.021627,"46,544"
34.338356,-80.590885,"149,086"
34.686818,-80.703688,"147,964"
34.483678,-82.005489,"139,496"
34.15864,-80.251209,"38,242"
33.892589,-81.272831,"555,715"
33.897605,-82.316192,"20,045"
34.08362,-79.354001,"69,402"
34.601805,-79.677942,"52,547"
34.28973,-81.600053,"78,260"
34.748771,-83.061543,"176,136"
33.436135,-80.802913,"179,778"
34.88538,-82.723376,"248,555"
34.029095,-80.898037,"718,094"
34.005278,-81.727903,"38,501"
34.93329,-81.99106,"575,954"
33.916253,-80.382288,"238,473"
34.690397,-81.615896,"65,381"
33.626463,-79.716475,"72,845"
34.970188,-81.183187,"497,506"
43.724719,-98.577587,"9,198"
44.418265,-98.279422,"47,034"
43.186912,-101.677181,"7,034"
42.985799,-97.884199,"18,052"
44.376675,-96.797797,"105,540"
45.589254,-98.352175,"105,858"
43.72988,-99.092941,"15,052"
44.044306,-99.203998,"5,628"
44.896226,-103.501436,"22,996"
45.785575,-100.002107,"4,234"
43.206185,-98.595143,"23,621"
44.855211,-97.724912,"10,000"
42.91615,-96.980468,"36,886"
44.966285,-97.198837,"83,048"
45.685671,-101.179665,"6,944"
43.684943,-103.46225,"27,314"
43.680439,-98.155868,"55,205"
45.355034,-97.58143,"19,068"
44.75629,-96.690239,"13,324"
45.148049,-100.837953,"9,775"
43.391506,-98.358433,"9,606"
45.41168,-99.205362,"13,948"
43.221619,-103.512609,"22,816"
45.065476,-99.153564,"7,630"
45.172637,-96.772261,"23,888"
43.179098,-99.202153,"14,432"
44.282885,-101.59546,"5,821"
44.680619,-97.178598,"17,064"
44.546713,-99.004575,"10,856"
43.680612,-97.796845,"8,854"
45.596612,-103.473867,"2,603"
44.384452,-99.975684,"47,996"
43.33671,-97.749383,"21,628"
44.537301,-99.492148,"4,232"
43.677506,-101.626323,"6,958"
44.06341,-98.62317,"6,617"
43.95199,-100.686139,"2,639"
44.362969,-97.499313,"17,145"
44.02845,-97.123223,"43,204"
44.348583,-103.805817,"63,889"
43.27942,-96.722286,"123,154"
43.894812,-99.841925,"9,947"
43.678924,-97.362036,"16,380"
45.784249,-99.211421,"6,324"
45.737044,-97.58087,"13,208"
44.605282,-102.714169,"60,515"
43.58469,-100.760955,"5,213"
44.021541,-97.608122,"7,623"
43.667472,-96.795726,"386,747"
44.012429,-96.676054,"23,277"
43.33363,-102.561699,"21,693"
44.002349,-102.823801,"219,686"
45.483387,-102.467995,"7,059"
45.052713,-99.962003,"6,339"
45.623397,-96.947551,"30,385"
44.021032,-98.092105,"8,729"
44.923772,-98.339615,"19,216"
44.415547,-100.749163,"8,216"
44.722325,-100.131399,"4,280"
43.208794,-100.707664,"20,742"
43.349729,-99.876219,"18,243"
43.30867,-97.150185,"26,055"
42.831106,-96.650829,"49,653"
45.427605,-100.027856,"12,511"
43.006607,-97.388339,"50,762"
44.989764,-101.660827,"5,252"
36.116731,-84.195418,"233,166"
35.51366,-86.458294,"152,653"
36.069253,-88.071212,"51,070"
35.593668,-85.205979,"39,097"
35.688185,-83.922973,"410,518"
35.153914,-84.859414,"349,866"
36.401592,-84.159249,"117,976"
35.808394,-86.062404,"48,921"
35.965918,-88.452298,"90,019"
36.284744,-82.126593,"173,000"
36.255169,-87.100808,"134,389"
35.420253,-88.611353,"55,366"
36.501542,-83.660722,"89,098"
36.545788,-85.545816,"24,216"
35.916198,-83.119224,"114,421"
35.488759,-86.078219,"187,256"
35.818795,-89.132494,"47,014"
35.952398,-84.994761,"169,556"
36.169129,-86.78479,"1,976,571"
35.603136,-88.110292,"33,897"
35.982219,-85.833596,"56,555"
36.145533,-87.364155,"156,175"
36.052831,-89.40359,"128,616"
35.196993,-89.413803,"139,647"
36.369888,-84.937764,"51,593"
35.155926,-86.099203,"140,559"
35.991637,-88.93381,"163,701"
35.202723,-87.035319,"93,436"
36.277463,-83.509493,"76,956"
36.179514,-82.847485,"219,546"
